StateFIPS,CongressionalDistrict,PUMA,StateAbbreviation,Population,FracCDInPUMA,FracPUMAInCD
13,3,6001,GA,23975,0.0313,0.1932
13,10,6001,GA,100135,0.1309,0.8068
13,10,6002,GA,18317,0.0239,0.1569
13,13,6002,GA,98409,0.1286,0.8431
15,2,100,HI,238134,0.3267,1
15,2,200,HI,200629,0.2753,1
15,2,301,HI,104793,0.1438,1
15,1,302,HI,2725,0.0038,0.0221
15,2,302,HI,120657,0.1655,0.9779
15,1,303,HI,107852,0.1485,0.9943
15,2,303,HI,618,0.0008,0.0057
15,1,304,HI,126915,0.1747,1
15,1,305,HI,116216,0.16,1
15,1,306,HI,149984,0.2065,1
15,1,307,HI,114004,0.1569,0.7439
15,2,307,HI,39243,0.0538,0.2561
15,1,308,HI,108699,0.1496,0.8142
15,2,308,HI,24802,0.034,0.1858
16,1,100,ID,127116,0.1382,1
16,1,200,ID,165711,0.1802,1
16,1,300,ID,94541,0.1028,0.858
16,2,300,ID,15648,0.017,0.142
16,1,400,ID,121441,0.1321,0.9008
16,2,400,ID,13373,0.0145,0.0992
16,1,500,ID,133625,0.1453,1
16,1,600,ID,148597,0.1616,0.9813
16,2,600,ID,2832,0.0031,0.0187
16,1,701,ID,90770,0.0987,0.6775
16,2,701,ID,43202,0.047,0.3225
16,2,702,ID,110412,0.1201,1
16,1,800,ID,37752,0.0411,0.2932
16,2,800,ID,90991,0.099,0.7068
16,2,900,ID,114692,0.1247,1
16,2,1000,ID,120565,0.1311,1
16,2,1100,ID,153613,0.1671,1
16,2,1200,ID,124135,0.135,1
16,2,1300,ID,130090,0.1415,1
17,16,104,IL,56175,0.0745,0.4404
17,17,104,IL,71392,0.0947,0.5596
17,17,105,IL,144672,0.192,1
17,15,202,IL,57435,0.0762,0.3445
17,16,202,IL,26905,0.0357,0.1614
17,17,202,IL,82380,0.1093,0.4941
17,15,300,IL,106696,0.1416,1
17,13,401,IL,44847,0.0595,0.3367
17,15,401,IL,88338,0.1172,0.6633
17,12,501,IL,71423,0.0948,0.5178
17,13,501,IL,38,0.0001,0.0003
17,15,501,IL,66486,0.0882,0.482
17,12,600,IL,21738,0.0288,0.2312
17,15,600,IL,72298,0.0959,0.7688
17,12,700,IL,103942,0.1379,1
17,12,800,IL,130728,0.1735,1
17,12,900,IL,178881,0.2373,1
17,12,1001,IL,153852,0.2041,1
17,15,1001,IL,1,0,0
17,12,1104,IL,64591,0.0857,0.4267
17,13,1104,IL,86791,0.1152,0.5733
17,15,1104,IL,2,0,0
17,12,1105,IL,28503,0.0378,0.2689
17,13,1105,IL,77498,0.1028,0.7311
17,12,1204,IL,19,0,0.0002
17,13,1204,IL,66031,0.0876,0.5222
17,15,1204,IL,60408,0.0802,0.4777
17,13,1205,IL,116137,0.1541,0.8297
17,15,1205,IL,23846,0.0316,0.1703
17,13,1300,IL,148501,0.197,0.7563
17,15,1300,IL,47842,0.0635,0.2437
17,13,1500,IL,53345,0.0708,0.5128
17,15,1500,IL,50691,0.0673,0.4872
17,13,1602,IL,10301,0.0137,0.0726
17,15,1602,IL,131641,0.1747,0.9274
17,16,1701,IL,59757,0.0793,0.3286
17,17,1701,IL,122073,0.162,0.6714
17,16,1900,IL,119741,0.1589,0.9117
17,17,1900,IL,11602,0.0154,0.0883
17,16,2000,IL,86107,0.1142,0.5037
17,17,2000,IL,84847,0.1126,0.4963
17,2,2100,IL,16713,0.0222,0.0812
17,13,2100,IL,150188,0.1993,0.7296
17,15,2100,IL,38939,0.0517,0.1892
17,2,2200,IL,130509,0.1732,0.8664
17,15,2200,IL,9054,0.012,0.0601
17,16,2200,IL,11074,0.0147,0.0735
17,1,2300,IL,36976,0.0491,0.3439
17,2,2300,IL,70534,0.0936,0.6561
17,14,2400,IL,86665,0.115,0.7913
17,16,2400,IL,22864,0.0303,0.2087
17,14,2501,IL,16000,0.0212,0.1108
17,16,2501,IL,78477,0.1041,0.5433
17,17,2501,IL,49962,0.0663,0.3459
17,11,2601,IL,9440,0.0125,0.094
17,14,2601,IL,87436,0.116,0.8707
17,16,2601,IL,3548,0.0047,0.0353
17,16,2700,IL,63291,0.084,0.6564
17,17,2700,IL,33129,0.044,0.3436
17,16,2801,IL,50355,0.0668,0.2575
17,17,2801,IL,145192,0.1926,0.7425
17,11,2901,IL,26446,0.0351,0.1846
17,16,2901,IL,108373,0.1438,0.7566
17,17,2901,IL,8427,0.0112,0.0588
17,11,3005,IL,83131,0.1103,0.6564
17,14,3005,IL,43507,0.0577,0.3436
17,8,3007,IL,57393,0.0762,0.488
17,11,3007,IL,60214,0.0799,0.512
17,8,3008,IL,138983,0.1844,0.9982
17,9,3008,IL,256,0.0003,0.0018
17,8,3009,IL,35992,0.0478,0.2682
17,11,3009,IL,75811,0.1006,0.565
17,14,3009,IL,22386,0.0297,0.1668
17,1,3102,IL,1603,0.0021,0.0119
17,14,3102,IL,132673,0.176,0.9881
17,1,3105,IL,8261,0.011,0.0583
17,11,3105,IL,2079,0.0028,0.0147
17,14,3105,IL,131370,0.1743,0.927
17,11,3106,IL,78372,0.104,0.4458
17,14,3106,IL,97445,0.1293,0.5542
17,1,3107,IL,129040,0.1712,1
17,1,3108,IL,60017,0.0796,0.5211
17,2,3108,IL,51255,0.068,0.445
17,14,3108,IL,3898,0.0052,0.0338
17,3,3202,IL,57786,0.0767,0.474
17,6,3202,IL,55138,0.0732,0.4522
17,8,3202,IL,8998,0.0119,0.0738
17,3,3203,IL,54,0.0001,0.0005
17,6,3203,IL,25250,0.0335,0.2145
17,11,3203,IL,92401,0.1226,0.785
17,4,3204,IL,17847,0.0237,0.1194
17,6,3204,IL,113965,0.1512,0.7623
17,11,3204,IL,17693,0.0235,0.1183
17,3,3205,IL,1333,0.0018,0.0106
17,4,3205,IL,20001,0.0265,0.1584
17,6,3205,IL,104943,0.1392,0.8309
17,7,3205,IL,30,0,0.0002
17,3,3207,IL,50199,0.0666,0.4311
17,6,3207,IL,15146,0.0201,0.1301
17,8,3207,IL,51091,0.0678,0.4388
17,3,3208,IL,71688,0.0951,0.4107
17,8,3208,IL,102855,0.1365,0.5893
17,3,3209,IL,12372,0.0164,0.098
17,8,3209,IL,35,0,0.0003
17,11,3209,IL,112636,0.1494,0.8923
17,14,3209,IL,1181,0.0016,0.0094
17,10,3306,IL,157287,0.2087,0.9817
17,11,3306,IL,2939,0.0039,0.0183
17,10,3307,IL,141496,0.1877,1
17,5,3308,IL,41619,0.0552,0.3426
17,9,3308,IL,32106,0.0426,0.2643
17,10,3308,IL,27421,0.0364,0.2257
17,11,3308,IL,20336,0.027,0.1674
17,10,3309,IL,154733,0.2053,1
17,5,3310,IL,708,0.0009,0.0051
17,9,3310,IL,12344,0.0164,0.0892
17,10,3310,IL,125372,0.1663,0.9057
17,5,3401,IL,66531,0.0883,0.516
17,8,3401,IL,62401,0.0828,0.484
17,4,3407,IL,73707,0.0978,0.4085
17,6,3407,IL,552,0.0007,0.0031
17,7,3407,IL,106177,0.1409,0.5884
17,4,3408,IL,142408,0.189,0.723
17,7,3408,IL,54571,0.0724,0.277
17,4,3409,IL,85998,0.1141,0.5505
17,6,3409,IL,70220,0.0932,0.4495
17,1,3410,IL,23226,0.0308,0.1308
17,6,3410,IL,143946,0.191,0.8104
17,11,3410,IL,10461,0.0139,0.0589
17,1,3411,IL,36562,0.0485,0.2128
17,2,3411,IL,7730,0.0103,0.045
17,4,3411,IL,3920,0.0052,0.0228
17,6,3411,IL,123576,0.164,0.7194
17,1,3412,IL,45590,0.0605,0.4266
17,2,3412,IL,27565,0.0366,0.2579
17,6,3412,IL,33713,0.0447,0.3155
17,1,3413,IL,4375,0.0058,0.0277
17,2,3413,IL,153502,0.2037,0.9723
17,1,3414,IL,3043,0.004,0.0187
17,2,3414,IL,159366,0.2115,0.9813
17,5,3415,IL,33893,0.045,0.2635
17,8,3415,IL,1937,0.0026,0.0151
17,9,3415,IL,60589,0.0804,0.471
17,10,3415,IL,32213,0.0427,0.2504
17,5,3416,IL,5009,0.0066,0.0337
17,9,3416,IL,71496,0.0949,0.481
17,10,3416,IL,72136,0.0957,0.4853
17,3,3417,IL,54322,0.0721,0.4394
17,8,3417,IL,69292,0.0919,0.5606
17,8,3418,IL,111534,0.148,1
17,3,3419,IL,12532,0.0166,0.0987
17,5,3419,IL,51378,0.0682,0.4045
17,8,3419,IL,63095,0.0837,0.4968
17,3,3420,IL,2755,0.0037,0.0143
17,5,3420,IL,102821,0.1364,0.5348
17,8,3420,IL,36073,0.0479,0.1876
17,9,3420,IL,50617,0.0672,0.2633
17,5,3421,IL,190,0.0003,0.001
17,9,3421,IL,191330,0.2539,0.999
17,3,3422,IL,40201,0.0533,0.3045
17,4,3422,IL,38824,0.0515,0.2941
17,5,3422,IL,37011,0.0491,0.2803
17,7,3422,IL,2182,0.0029,0.0165
17,8,3422,IL,13804,0.0183,0.1046
17,5,3501,IL,5142,0.0068,0.0304
17,9,3501,IL,163985,0.2176,0.9696
17,5,3502,IL,163951,0.2175,0.9447
17,7,3502,IL,3068,0.0041,0.0177
17,9,3502,IL,6523,0.0087,0.0376
17,3,3503,IL,301,0.0004,0.002
17,5,3503,IL,76739,0.1018,0.5024
17,9,3503,IL,75690,0.1004,0.4956
17,3,3504,IL,81945,0.1087,0.596
17,5,3504,IL,54130,0.0718,0.3937
17,9,3504,IL,1412,0.0019,0.0103
17,3,3520,IL,89987,0.1194,0.6797
17,5,3520,IL,42396,0.0563,0.3203
17,3,3521,IL,97981,0.13,0.5182
17,7,3521,IL,91093,0.1209,0.4818
17,3,3522,IL,118411,0.1571,0.8916
17,5,3522,IL,14394,0.0191,0.1084
17,3,3523,IL,41127,0.0546,0.2079
17,4,3523,IL,69909,0.0928,0.3534
17,7,3523,IL,86755,0.1151,0.4386
17,3,3524,IL,20683,0.0274,0.1097
17,4,3524,IL,32712,0.0434,0.1735
17,5,3524,IL,16177,0.0215,0.0858
17,7,3524,IL,119012,0.1579,0.6311
17,1,3525,IL,4399,0.0058,0.0249
17,5,3525,IL,41588,0.0552,0.2355
17,7,3525,IL,130587,0.1733,0.7396
17,1,3526,IL,41,0.0001,0.0002
17,4,3526,IL,113924,0.1512,0.6885
17,7,3526,IL,51501,0.0683,0.3112
17,4,3527,IL,119159,0.1581,0.7813
17,6,3527,IL,31096,0.0413,0.2039
17,7,3527,IL,2256,0.003,0.0148
17,1,3528,IL,45818,0.0608,0.3243
17,4,3528,IL,20898,0.0277,0.1479
17,7,3528,IL,74546,0.0989,0.5277
17,1,3529,IL,110467,0.1466,0.5694
17,2,3529,IL,51634,0.0685,0.2662
17,7,3529,IL,31899,0.0423,0.1644
17,1,3530,IL,75493,0.1002,0.5992
17,4,3530,IL,14370,0.0191,0.1141
17,6,3530,IL,36132,0.0479,0.2868
17,1,3531,IL,112985,0.1499,0.8869
17,2,3531,IL,14404,0.0191,0.1131
17,1,3532,IL,55781,0.074,0.4418
17,2,3532,IL,70465,0.0935,0.5582
17,9,3601,IL,667,0.0009,0.0049
17,10,3601,IL,18603,0.0247,0.1362
17,11,3601,IL,102818,0.1364,0.7527
17,16,3601,IL,14508,0.0192,0.1062
17,8,3602,IL,194,0.0003,0.0011
17,9,3602,IL,86662,0.115,0.5093
17,10,3602,IL,24416,0.0324,0.1435
17,11,3602,IL,58900,0.0782,0.3461
17,14,3700,IL,131116,0.174,0.7141
17,16,3700,IL,52502,0.0697,0.2859
18,1,101,IN,109021,0.1446,1
18,1,102,IN,119023,0.1579,1
18,1,103,IN,121788,0.1615,1
18,1,104,IN,148868,0.1975,1
18,1,200,IN,173215,0.2297,1
18,1,300,IN,82032,0.1088,0.7297
18,2,300,IN,30385,0.0403,0.2703
18,2,401,IN,117508,0.1559,1
18,2,402,IN,155404,0.2061,1
18,2,500,IN,207047,0.2746,1
18,3,600,IN,165603,0.2196,1
18,2,700,IN,56365,0.0748,0.5466
18,4,700,IN,46748,0.062,0.4534
18,2,800,IN,108061,0.1433,0.8554
18,3,800,IN,18274,0.0242,0.1446
18,3,900,IN,134842,0.1788,1
18,3,1001,IN,134510,0.1784,1
18,3,1002,IN,126306,0.1675,1
18,3,1003,IN,124594,0.1653,1
18,4,1100,IN,124839,0.1656,1
18,4,1200,IN,186251,0.247,1
18,2,1300,IN,12239,0.0162,0.0894
18,4,1300,IN,26874,0.0356,0.1963
18,5,1300,IN,97774,0.1297,0.7143
18,2,1400,IN,66938,0.0888,0.501
18,5,1400,IN,66674,0.0884,0.499
18,3,1500,IN,49818,0.0661,0.47
18,6,1500,IN,56188,0.0745,0.53
18,4,1600,IN,15132,0.0201,0.1458
18,8,1600,IN,88668,0.1176,0.8542
18,8,1700,IN,106153,0.1408,1
18,4,1801,IN,70812,0.0939,0.4963
18,5,1801,IN,71867,0.0953,0.5037
18,5,1802,IN,133816,0.1775,1
18,5,1803,IN,141784,0.1881,1
18,5,1900,IN,130129,0.1726,1
18,5,2000,IN,111903,0.1484,1
18,4,2100,IN,108503,0.1439,0.8752
18,9,2100,IN,15475,0.0205,0.1248
18,4,2200,IN,174788,0.2318,1
18,7,2301,IN,109733,0.1455,1
18,7,2302,IN,112761,0.1496,1
18,7,2303,IN,121686,0.1614,1
18,6,2304,IN,5182,0.0069,0.0338
18,7,2304,IN,148279,0.1967,0.9662
18,6,2305,IN,18,0,0.0001
18,7,2305,IN,153658,0.2038,0.9999
18,6,2306,IN,65489,0.0869,0.3817
18,7,2306,IN,106096,0.1407,0.6183
18,6,2307,IN,152565,0.2024,0.9887
18,7,2307,IN,1736,0.0023,0.0113
18,6,2400,IN,161765,0.2146,1
18,6,2500,IN,124895,0.1657,1
18,6,2600,IN,113790,0.1509,1
18,8,2700,IN,115184,0.1528,0.719
18,9,2700,IN,45011,0.0597,0.281
18,9,2800,IN,139718,0.1853,1
18,6,2900,IN,74057,0.0982,0.5757
18,9,2900,IN,54579,0.0724,0.4243
18,9,3000,IN,111616,0.148,1
18,9,3100,IN,118136,0.1567,1
18,8,3200,IN,122372,0.1623,1
18,8,3300,IN,179901,0.2386,1
18,8,3400,IN,141669,0.1879,1
18,9,3500,IN,147062,0.1951,1
18,9,3600,IN,122351,0.1623,1
19,4,100,IA,120651,0.1513,1
19,2,200,IA,76762,0.0962,0.6789
19,4,200,IA,36302,0.0455,0.3211
19,2,400,IA,117152,0.1469,1
19,2,500,IA,131144,0.1644,1
19,2,600,IA,43541,0.0546,0.3398
19,4,600,IA,84597,0.1061,0.6602
19,1,700,IA,19485,0.0244,0.1242
19,2,700,IA,137414,0.1723,0.8758
19,1,800,IA,128719,0.1614,1
19,1,900,IA,174669,0.219,1
19,1,1000,IA,132,0.0002,0.0006
19,2,1000,IA,230181,0.2886,0.9994
19,1,1100,IA,152849,0.1916,1
19,1,1200,IA,16662,0.0209,0.141
19,2,1200,IA,61395,0.077,0.5196
19,4,1200,IA,40105,0.0503,0.3394
19,3,1300,IA,12,0,0.0001
19,4,1300,IA,125079,0.1568,0.9999
19,1,1400,IA,123630,0.155,0.7547
19,3,1400,IA,40184,0.0504,0.2453
19,3,1500,IA,212148,0.266,0.9992
19,4,1500,IA,173,0.0002,0.0008
19,3,1600,IA,158345,0.1985,1
19,3,1700,IA,197938,0.2482,1
19,3,1800,IA,96938,0.1215,0.9446
19,4,1800,IA,5681,0.0071,0.0554
19,3,1900,IA,8771,0.011,0.0724
19,4,1900,IA,112334,0.1408,0.9276
19,4,2000,IA,131639,0.165,1
19,3,2100,IA,38668,0.0485,0.2151
19,4,2100,IA,141084,0.1769,0.7849
19,1,2200,IA,77654,0.0974,0.6355
19,3,2200,IA,44547,0.0559,0.3645
19,1,2300,IA,103784,0.1301,1
20,1,100,KS,107362,0.1462,1
20,1,200,KS,133870,0.1823,0.9287
20,2,200,KS,10273,0.014,0.0713
20,1,300,KS,97317,0.1325,0.7258
20,2,300,KS,36757,0.05,0.2742
20,1,400,KS,18368,0.025,0.148
20,2,400,KS,105739,0.144,0.852
20,2,500,KS,112661,0.1534,0.6657
20,3,500,KS,56584,0.077,0.3343
20,3,601,KS,125529,0.1709,1
20,3,602,KS,154962,0.211,1
20,3,603,KS,171092,0.2329,1
20,3,604,KS,158280,0.2155,1
20,1,700,KS,95921,0.1306,0.8075
20,2,700,KS,22864,0.0311,0.1925
20,1,800,KS,1,0,1
20,2,801,KS,101095,0.1376,1
20,1,802,KS,12542,0.0171,0.1018
20,2,802,KS,110637,0.1506,0.8982
20,2,900,KS,72059,0.0981,0.6953
20,4,900,KS,31574,0.043,0.3047
20,1,1000,KS,101542,0.1383,1
20,1,1100,KS,31737,0.0432,0.2901
20,4,1100,KS,77668,0.1057,0.7099
20,1,1200,KS,135810,0.1849,1
20,4,1301,KS,168064,0.2288,1
20,4,1302,KS,168991,0.2301,1
20,4,1303,KS,120386,0.1639,1
20,4,1304,KS,167787,0.2284,1
20,2,1400,KS,36477,0.0497,0.3491
20,3,1400,KS,68023,0.0926,0.6509
20,2,1500,KS,125908,0.1714,1
21,1,100,KY,196876,0.2622,1
21,1,200,KY,75950,0.1011,0.7106
21,2,200,KY,30928,0.0412,0.2894
21,1,300,KY,107732,0.1435,1
21,1,400,KY,86833,0.1156,0.4892
21,2,400,KY,90675,0.1207,0.5108
21,2,500,KY,134554,0.1792,1
21,1,600,KY,93955,0.1251,0.8943
21,2,600,KY,11107,0.0148,0.1057
21,5,700,KY,101477,0.1351,1
21,5,800,KY,111950,0.1491,1
21,5,900,KY,117833,0.1569,1
21,5,1000,KY,106511,0.1418,1
21,5,1100,KY,140215,0.1867,1
21,1,1200,KY,31608,0.0421,0.283
21,2,1200,KY,55091,0.0734,0.4932
21,4,1200,KY,24998,0.0333,0.2238
21,2,1300,KY,169073,0.2251,1
21,1,1400,KY,71478,0.0952,0.6846
21,2,1400,KY,32924,0.0438,0.3154
21,2,1500,KY,112407,0.1497,1
21,1,1600,KY,36,0,0.0003
21,2,1600,KY,82217,0.1095,0.6886
21,4,1600,KY,37144,0.0495,0.3111
21,3,1701,KY,124078,0.1652,1
21,3,1702,KY,118210,0.1574,1
21,2,1703,KY,16529,0.022,0.1399
21,3,1703,KY,101633,0.1353,0.8601
21,2,1704,KY,13617,0.0181,0.0974
21,3,1704,KY,126249,0.1681,0.9026
21,2,1705,KY,1850,0.0025,0.0137
21,3,1705,KY,132997,0.1771,0.9863
21,3,1706,KY,147806,0.1968,1
21,4,1800,KY,122170,0.1627,1
21,6,1901,KY,113590,0.1513,1
21,6,1902,KY,208980,0.2783,1
21,1,2000,KY,55847,0.0744,0.4472
21,6,2000,KY,69022,0.0919,0.5528
21,1,2100,KY,30658,0.0408,0.2455
21,5,2100,KY,24275,0.0323,0.1944
21,6,2100,KY,69944,0.0931,0.5601
21,6,2200,KY,119993,0.1598,1
21,4,2300,KY,18692,0.0249,0.1329
21,6,2300,KY,121916,0.1623,0.8671
21,4,2400,KY,170060,0.2265,1
21,4,2500,KY,135060,0.1798,1
21,4,2600,KY,163351,0.2175,1
21,4,2700,KY,40793,0.0543,0.2888
21,5,2700,KY,52920,0.0705,0.3747
21,6,2700,KY,47527,0.0633,0.3365
21,4,2800,KY,38705,0.0515,0.2878
21,5,2800,KY,95792,0.1276,0.7122
22,4,100,LA,116512,0.1501,1
22,4,101,LA,121305,0.1563,1
22,4,200,LA,165874,0.2137,1
22,4,300,LA,121165,0.1561,0.7146
22,5,300,LA,48398,0.0623,0.2854
22,5,400,LA,160181,0.2063,1
22,4,500,LA,21044,0.0271,0.1473
22,5,500,LA,121815,0.1569,0.8527
22,4,600,LA,7473,0.0096,0.0635
22,5,600,LA,110132,0.1419,0.9365
22,4,700,LA,48774,0.0628,0.2729
22,5,700,LA,129976,0.1674,0.7271
22,3,800,LA,89846,0.1157,0.6014
22,4,800,LA,59296,0.0764,0.3969
22,5,800,LA,263,0.0003,0.0018
22,3,900,LA,164768,0.2123,1
22,3,1000,LA,242,0.0003,0.0021
22,4,1000,LA,114881,0.148,0.9975
22,5,1000,LA,46,0.0001,0.0004
22,3,1100,LA,114731,0.1478,0.9999
22,4,1100,LA,9,0,0.0001
22,3,1200,LA,116143,0.1496,1
22,3,1201,LA,125229,0.1613,1
22,3,1300,LA,165316,0.213,0.964
22,6,1300,LA,6167,0.0079,0.036
22,2,1400,LA,35047,0.0451,0.3095
22,5,1400,LA,55607,0.0716,0.4911
22,6,1400,LA,22566,0.0291,0.1993
22,6,1500,LA,141663,0.1825,1
22,2,1501,LA,47330,0.061,0.2633
22,6,1501,LA,132393,0.1705,0.7366
22,2,1502,LA,46995,0.0605,0.3473
22,6,1502,LA,88336,0.1138,0.6527
22,2,1600,LA,20821,0.0268,0.1647
22,6,1600,LA,105608,0.136,0.8353
22,5,1700,LA,10920,0.0141,0.0713
22,6,1700,LA,142143,0.1831,0.9287
22,1,1800,LA,39800,0.0513,0.2227
22,5,1800,LA,138808,0.1788,0.7766
22,6,1800,LA,139,0.0002,0.0008
22,2,1900,LA,87884,0.1132,0.7623
22,6,1900,LA,27405,0.0353,0.2377
22,1,2000,LA,43701,0.0563,0.3706
22,2,2000,LA,6644,0.0086,0.0563
22,6,2000,LA,67572,0.087,0.573
22,1,2100,LA,67855,0.0874,0.616
22,6,2100,LA,42295,0.0545,0.384
22,1,2200,LA,143684,0.1851,0.9991
22,5,2200,LA,131,0.0002,0.0009
22,1,2201,LA,120767,0.1556,1
22,1,2300,LA,89935,0.1159,0.8405
22,2,2300,LA,17066,0.022,0.1595
22,1,2301,LA,139945,0.1803,0.9859
22,2,2301,LA,1998,0.0026,0.0141
22,2,2302,LA,136519,0.1759,1
22,1,2400,LA,25609,0.033,0.174
22,2,2400,LA,121566,0.1566,0.826
22,1,2401,LA,3898,0.005,0.0325
22,2,2401,LA,115916,0.1493,0.9675
22,1,2402,LA,18543,0.0239,0.1585
22,2,2402,LA,98465,0.1268,0.8415
22,1,2500,LA,82531,0.1063,0.6732
22,2,2500,LA,40066,0.0516,0.3268
23,2,100,ME,98200,0.1442,1
23,2,200,ME,154510,0.2268,1
23,2,300,ME,152199,0.2234,1
23,1,400,ME,53595,0.0787,0.4335
23,2,400,ME,70047,0.1028,0.5665
23,1,500,ME,75844,0.1113,0.4437
23,2,500,ME,95085,0.1396,0.5563
23,2,600,ME,111139,0.1632,1
23,1,700,ME,109295,0.1604,1
23,1,800,ME,185580,0.2724,1
23,1,900,ME,142131,0.2087,1
23,1,1000,ME,114734,0.1684,1
24,6,100,MD,96912,0.1246,1
24,6,200,MD,154705,0.1989,1
24,6,301,MD,134671,0.1731,1
24,6,302,MD,137046,0.1762,1
24,2,400,MD,152919,0.1984,0.8845
24,3,400,MD,19972,0.0259,0.1155
24,1,501,MD,35957,0.0465,0.2929
24,2,501,MD,84021,0.109,0.6845
24,7,501,MD,2764,0.0036,0.0225
24,2,502,MD,110850,0.1438,0.8291
24,7,502,MD,22848,0.0298,0.1709
24,2,503,MD,90105,0.1169,0.7523
24,7,503,MD,29661,0.0387,0.2477
24,2,504,MD,120599,0.1564,1
24,1,505,MD,19052,0.0247,0.1582
24,2,505,MD,97885,0.127,0.8129
24,7,505,MD,3480,0.0045,0.0289
24,2,506,MD,44276,0.0574,0.374
24,7,506,MD,74101,0.0966,0.626
24,2,507,MD,39966,0.0518,0.336
24,7,507,MD,78970,0.1029,0.664
24,1,601,MD,141592,0.1832,1
24,1,602,MD,119332,0.1544,1
24,1,700,MD,103725,0.1342,1
24,2,801,MD,4190,0.0054,0.0343
24,7,801,MD,117795,0.1535,0.9657
24,2,802,MD,26095,0.0338,0.2445
24,7,802,MD,80621,0.1051,0.7555
24,7,803,MD,108910,0.1419,1
24,7,804,MD,136100,0.1774,1
24,7,805,MD,111997,0.146,1
24,3,901,MD,145287,0.1883,1
24,3,902,MD,187030,0.2424,1
24,4,1001,MD,29,0,0.0002
24,6,1001,MD,78656,0.1011,0.5266
24,8,1001,MD,70675,0.0916,0.4732
24,6,1002,MD,101362,0.1303,0.7381
24,8,1002,MD,35969,0.0466,0.2619
24,6,1003,MD,74493,0.0958,0.385
24,8,1003,MD,119006,0.1542,0.615
24,8,1004,MD,195773,0.2537,1
24,8,1005,MD,145155,0.1881,1
24,4,1006,MD,36012,0.0467,0.2918
24,8,1006,MD,87413,0.1133,0.7082
24,4,1007,MD,448,0.0006,0.0038
24,8,1007,MD,117518,0.1523,0.9962
24,4,1101,MD,128914,0.1673,1
24,4,1102,MD,142935,0.1855,0.9516
24,5,1102,MD,7256,0.0094,0.0483
24,8,1102,MD,18,0,0.0001
24,4,1103,MD,119504,0.1551,1
24,4,1104,MD,120664,0.1566,0.9998
24,5,1104,MD,27,0,0.0002
24,4,1105,MD,39592,0.0514,0.2041
24,5,1105,MD,154369,0.1993,0.7959
24,4,1106,MD,60066,0.0779,0.4583
24,5,1106,MD,70995,0.0916,0.5417
24,4,1107,MD,122413,0.1589,1
24,3,1201,MD,73576,0.0953,0.4012
24,5,1201,MD,109825,0.1418,0.5988
24,3,1202,MD,122564,0.1588,1
24,3,1203,MD,142047,0.1841,1
24,3,1204,MD,81257,0.1053,0.5768
24,5,1204,MD,59620,0.077,0.4232
24,1,1300,MD,172422,0.2231,1
24,1,1400,MD,180668,0.2338,1
24,5,1500,MD,205932,0.2658,1
24,5,1600,MD,166617,0.2151,1
25,1,100,MA,129037,0.1652,1
25,1,200,MA,5073,0.0065,0.0413
25,2,200,MA,117885,0.1509,0.9587
25,2,300,MA,206518,0.2644,1
25,2,301,MA,44442,0.0569,0.3499
25,3,301,MA,82568,0.1057,0.6501
25,1,302,MA,32194,0.0412,0.2557
25,2,302,MA,93690,0.1199,0.7443
25,2,303,MA,107914,0.1382,0.8501
25,3,303,MA,18716,0.024,0.1474
25,4,303,MA,319,0.0004,0.0025
25,1,304,MA,74782,0.0957,0.4749
25,2,304,MA,58070,0.0743,0.3687
25,4,304,MA,24631,0.0315,0.1564
25,2,400,MA,39990,0.0512,0.3588
25,3,400,MA,71471,0.0915,0.6412
25,2,500,MA,46,0.0001,1
25,3,501,MA,120994,0.1549,1
25,3,502,MA,115554,0.1479,1
25,3,503,MA,65,0.0001,0.0004
25,5,503,MA,107437,0.1375,0.7293
25,6,503,MA,39821,0.051,0.2703
25,2,504,MA,161,0.0002,0.0011
25,3,504,MA,41793,0.0535,0.2762
25,5,504,MA,109362,0.14,0.7227
25,5,505,MA,131825,0.1688,1
25,5,506,MA,53449,0.0684,0.4517
25,7,506,MA,64870,0.083,0.5483
25,5,507,MA,139,0.0002,0.0011
25,7,507,MA,129851,0.1662,0.9989
25,5,508,MA,125783,0.161,0.9962
25,7,508,MA,475,0.0006,0.0038
25,3,701,MA,209602,0.2683,1
25,3,702,MA,387,0.0005,0.0035
25,6,702,MA,111591,0.1429,0.9965
25,6,703,MA,206196,0.264,1
25,6,704,MA,118819,0.1521,1
25,5,1000,MA,121,0.0002,0.0009
25,6,1000,MA,139403,0.1785,0.9991
25,3,1300,MA,23710,0.0304,0.1784
25,6,1300,MA,109227,0.1398,0.8216
25,3,1400,MA,96242,0.1232,0.7642
25,5,1400,MA,29704,0.038,0.2358
25,1,1600,MA,110084,0.1409,0.7527
25,2,1600,MA,36163,0.0463,0.2473
25,1,1900,MA,155929,0.1996,1
25,1,1901,MA,145831,0.1867,1
25,1,1902,MA,128173,0.1641,1
25,2,2400,MA,76095,0.0974,0.5976
25,4,2400,MA,51232,0.0656,0.4024
25,5,2800,MA,94395,0.1208,0.6292
25,6,2800,MA,55626,0.0712,0.3708
25,4,3301,MA,317,0.0004,0.0026
25,7,3301,MA,123854,0.1586,0.9974
25,8,3301,MA,9,0,0.0001
25,5,3302,MA,7,0,0
25,7,3302,MA,117153,0.15,0.7263
25,8,3302,MA,44149,0.0565,0.2737
25,7,3303,MA,45594,0.0584,0.3701
