candidate_id,candidate_name,state_abbreviation,congressional_district,party,cash_on_hand,disbursements,receipts,ind_support,ind_oppose,party_expenditures
H2CO03245,"SANDOVAL TAFOYA, SOLEDAD",CO,3,Democrat,48965,278118,327083,0,0,0
H2CO03260,"ZIMMERMAN, MARINA",CO,3,Republican,15314,27629,42943,0,0,0
H2CO03278,"BURNETT, DEBORA LYNN",CO,3,Democrat,55712,63116,118828,0,0,0
H2CO03286,"RHODES, KELLIE",CO,3,Democrat,2037,9416,11453,0,0,0
H2CO03302,"BUERGER, COLIN",CO,3,Democrat,19042,35050,54092,0,0,0
H2CO05166,"KELTIE, REBECCA",CO,5,Republican,3012,2252,5265,0,0,0
H2CO05190,"COLOMBE, MICHAEL CHRISTOPHER MR",CO,5,Democrat,8809,1000,6124,0,0,0
H2CO07162,"IMER, LAUREL ANNE",CO,7,Republican,8880,27103,35983,0,0,0
H2CO08012,"GRAY, GIULIANNA",CO,8,Republican,2853,11757,14610,0,0,0
H2CO08020,"CARAVEO, YADIRA",CO,8,Democrat,96945,10581,107526,0,0,0
H2CT01205,"HREZI, MUAD",CT,1,Democrat,43209,90270,131846,0,0,0
H2CT01213,"LAZOR, LAWRENCE ZIDOVSKY DR",CT,1,Republican,44166,72741,116907,0,0,0
H2CT02112,"COURTNEY, JOSEPH",CT,2,Democrat,828170,165093,277450,0,0,5000
H2CT02161,"FRANCE, MIKE",CT,2,Republican,104670,75287,179957,0,0,0
H2CT04076,"GOLDSTEIN, MICHAEL",CT,4,Republican,23722,4878,28600,0,0,0
H2CT05222,"LOGAN, GEORGE S",CT,5,Republican,100056,26633,126689,0,0,0
H2DC01011,"HAMILTON, WENDY REV",DC,0,Democrat,8279,21731,25556,0,0,0
H2FL01233,"JONES, REBEKAH",FL,1,Democrat,17653,95272,112926,0,0,0
H2FL02140,"BROOKS, LINDA SUSAN MS.",FL,2,Other,27174,57919,85093,0,0,0
H2FL03163,"HAWK, DANIELLE NICOLE",FL,3,Democrat,975,7663,8638,0,0,0
H2FL03189,"WATERS, JUSTIN JAMES MR.",FL,3,Republican,9131,1198,10329,0,0,0
H2FL04146,"GARNER-LOPEZ, LEIGHA LUNA",FL,4,Republican,2498,17886,20385,0,0,0
H2FL05200,"CHUBA, JON",FL,5,Republican,2029,4158,6186,0,0,0
H2FL07149,"LIGGETT, JEREMY",FL,7,Republican,916,27382,28297,0,0,0
H2FL07156,"MILLS, CORY",FL,7,Republican,486324,76048,562372,0,0,0
H2FL07164,"DUKE, BRADY",FL,7,Republican,291984,222930,514914,0,0,0
H2FL07172,"CAVAGNA, JOSEPH",FL,7,Republican,0,11988,11988,0,0,0
H2FL07180,"BENFIELD, ERIKA",FL,7,Republican,84953,15762,100715,0,0,0
H2FL08063,"DEMINGS, VALDEZ 'VAL'",FL,10,Democrat,0,0,0,70121,0,0
H2FL09228,"MOORE, SCOTTY",FL,9,Republican,5008,262,5270,0,0,0
H2FL10184,"JACKSON, NATALIE",FL,10,Democrat,30049,41045,71094,0,0,0
H2FL10192,"AYALA, ARAMIS",FL,10,Democrat,47252,86147,133399,0,0,0
H2FL10200,"BRACY, RANDOLPH",FL,10,Democrat,241193,31698,272891,2044,0,0
H2FL10226,"GRAY, TERENCE R MR. I",FL,10,Democrat,82657,20601,103257,0,0,0
H2FL10234,"TACHON, TERESA DR.",FL,10,Democrat,1058,114,6360,0,0,0
H2FL10259,"FROST, MAXWELL ALEJANDRO",FL,10,Democrat,129681,39523,169204,0,0,0
H2FL10267,"RAMBARANSINGH, MAHENDRANATH TROY",FL,10,Republican,0,11879,11879,0,0,0
H2FL11117,"SABATINI, ANTHONY",FL,7,Republican,391388,167081,558470,0,12688,0
H2FL12073,"VANHORN, WILLIAM",FL,12,Democrat,5254,6384,11637,0,0,0
H2FL13220,"DIAMOND, BEN",FL,13,Democrat,524783,168684,693467,0,0,0
H2FL13246,"RAYNER, MICHELE K. MS.",FL,13,Democrat,138496,90385,228881,0,0,0
H2FL13279,"HENSON, AUDREY",FL,13,Republican,199523,6812,206335,0,0,0
H2FL14053,"FRANKEL, LOIS J.",FL,21,Democrat,1411719,201664,421211,91834,0,0
H2FL14186,"DONALDS, BYRON",FL,19,Republican,960940,1895212,2375259,457579,0,0
H2FL14244,"URBINA, ANGEL SALVADOR",FL,14,Republican,100,5000,5125,0,0,0
H2FL14251,"COLLINS, JAY",FL,14,Republican,91479,18830,110309,0,0,0
H2FL14269,"BRADLEY, CHRISTOPHER",FL,14,Democrat,15010,0,15010,0,0,0
H2FL14277,"JUDGE, JAMES",FL,14,Republican,98933,1991,100924,0,0,0
H2FL15092,"RAMCHARRAN, LILAWATIE LILY MRS.",FL,15,Democrat,0,14784,14784,0,0,0
H2FL15100,"GELLER, EDDIE",FL,15,Democrat,92927,38684,131611,0,0,0
H2FL16108,"HYDE, MARTIN",FL,16,Republican,6283,70798,77081,0,0,0
H2FL18088,"MARTZ, MELISSA",FL,18,Republican,9526,272978,282503,0,0,0
H2FL18096,"BALDERRAMOS ROBINSON, CORINNA",FL,18,Democrat,4668,1805,6473,0,0,0
H2FL20159,"HOLNESS, DALE",FL,20,Democrat,217689,368390,586780,0,0,0
H2FL20191,"TER MAAT, MICHAEL",FL,20,Libertarian,3622,43503,47125,0,0,0
H2FL20217,"HARDY, OMARI",FL,20,Democrat,57837,114570,172406,247713,31940,0
H2FL20225,"DEGRAMMONT, VIC",FL,20,Republican,3022,22109,25131,0,0,0
H2FL20241,"SERRATORE, LEONARD LOUIS MR.",FL,20,Other,709,23690,24398,0,0,0
H2FL20290,"MARINER, JASON",FL,20,Republican,23917,80686,104603,0,0,0
H2FL20332,"HOLNESS, DALE V.C.",FL,20,Democrat,217689,368390,586780,0,0,0
H2FL21074,"FEIT, KEITH DR.",FL,21,Republican,0,15651,15651,0,0,0
H2FL21082,"BUONGIORNO, JEFFREY D",FL,21,Republican,121010,9229,130239,0,0,0
H2FL21090,"DORILAS, ROD MR.",FL,21,Republican,29880,70544,100424,0,0,0
H2FL21108,"FRANZESE, DANIEL JOHN",FL,21,Republican,76930,98593,175523,0,0,0
H2FL21124,"SKRBIC, LJUBO DR",FL,21,Republican,136,6364,6500,0,0,0
H2FL21140,"ARIANAS, PETER STEVEN",FL,21,Republican,10230,4585,14815,0,0,0
H2FL22148,"CHESS, STEVEN",FL,22,Republican,30990,6041,37031,0,0,0
H2FL22155,"SWAFFAR, DARLENE",FL,22,Republican,22274,20186,42460,0,0,0
H2FL23021,"HASTINGS, ALCEE L",FL,20,Democrat,44009,106672,816,0,0,0
H2FL23104,"YOUNG, RUBIN MR.",FL,23,Republican,3070,4466,7536,0,0,0
H2FL24037,"OLIVO, CHRISTINE ALEXANDRIA",FL,24,Democrat,438,102994,103416,0,0,0
H2FL25018,"DIAZ-BALART, MARIO",FL,25,Republican,1329616,177563,573936,0,0,0
H2FL25067,"GENTLE, ADAM",FL,25,Democrat,24942,60489,85431,0,0,0
H2FL25083,"CLARK, DREW-MONTEZ",FL,25,Republican,9363,22118,31481,0,0,0
H2FL26073,"SCHAFFER, JEREMIAH",FL,26,Republican,1553,10457,12010,0,0,0
H2FL27063,"PEREZ, JANELLE",FL,27,Democrat,0,224152,224152,0,0,0
H2GA01249,"HERRING, WADE WILKES MR. II",GA,1,Democrat,175602,54824,230426,0,0,0
H2GA02031,"BISHOP, SANFORD",GA,2,Democrat,345720,364784,517976,0,0,0
H2GA03179,"CRAIG, JARED",GA,3,Republican,2091,3058,5148,0,0,0
H2GA06123,"EARLS, HAROLD",GA,6,Republican,288208,186742,474950,0,0,0
H2GA06131,"WELSH, ERIC MICHAEL",GA,6,Republican,0,29595,29595,0,0,0
H2GA06156,"STAPLES, MARY MALLORY",GA,6,Republican,164198,61843,226041,0,0,0
H2GA06164,"EVANS, JAKE",GA,6,Republican,836126,71538,907664,0,0,0
H2GA06172,"HANSON, MEAGAN MYERS",GA,6,Republican,235933,66806,302739,0,0,0
H2GA06180,"VOYLES, SUSAN",GA,6,Republican,53946,25836,79782,0,0,0
H2GA07139,"GEORGE, YAHANSEH YG NYGHTSTORM",GA,7,Republican,2981,3774,6755,0,0,0
H2GA10125,"BROUN, PAUL C M.D.",GA,10,Republican,160606,135766,296372,0,0,0
H2GA10158,"MCMAIN, MARC",GA,10,Republican,253951,44454,298405,0,0,0
H2GA10166,"BARR, TIMOTHY",GA,10,Republican,201744,68444,270188,0,0,0
H2GA10182,"CURRY, DAVID",GA,10,Republican,246460,106612,353072,0,0,0
H2GA10208,"HATCHER, PHYLLIS D",GA,10,Democrat,6340,10753,17092,0,0,0
H2GA10216,"SIMS, ALAN",GA,10,Republican,304702,6920,311622,0,0,0
H2GA10224,"SWAN, MITCHELL",GA,10,Republican,113665,44495,158160,0,0,0
H2GA10232,"WEST, MARY",GA,7,Republican,5336,22031,27367,0,0,0
H2GA10240,"WITT, PATRICK J",GA,10,Republican,305548,49827,355375,0,0,0
H2GA10257,"RICHARDS, MATT",GA,10,Republican,79292,144184,223477,0,0,0
H2GA10265,"HEUSSNER, TODD",GA,10,Republican,0,16645,16645,0,0,0
H2GA11214,"KILPATRICK, HEATHER",GA,11,Democrat,5450,35316,40766,0,0,0
H2GA11230,"DAZA-FERNANDEZ, ANTONIO MIGUEL",GA,11,Democrat,3490,33758,37248,0,0,0
H2GA12121,"ALLEN, RICHARD W",GA,12,Republican,826836,154340,334266,0,0,0
H2GA12162,"JOHNSON, ELIZABETH (LIZ)",GA,12,Democrat,16083,87683,103766,0,0,0
H2GA14028,"TRAMBAUER-SMITH, BRITTANY",GA,14,Democrat,0,0,0,0,0,0
H2GA14036,"CONNER, LATEEFAH B.",GA,14,Democrat,0,98224,109445,0,0,0
H2GA14044,"FLOWERS, MARCUS",GA,14,Democrat,1079159,2256565,3335724,32103,0,0
H2GA14051,"MCCORMACK, HOLLY",GA,14,Democrat,116012,575626,691638,0,0,0
H2GA14069,"CLAY, MARK DANIEL",GA,14,Republican,3035,2965,6000,0,0,0
H2GA14077,"DAVIS, WENDY",GA,14,Democrat,105407,148489,253896,0,0,0
H2GA14093,"STRAHAN, JENNIFER",GA,14,Republican,54708,1688,56396,0,0,0
H2HI02128,"CASE, EDWARD",HI,1,Democrat,518591,61241,463131,0,0,0
H2IA01089,"MATHIS, ELIZABETH",IA,2,Democrat,554576,87113,641688,0,0,0
H2IA02111,"BOHANNAN, CHRISTINA",IA,1,Democrat,243617,61483,305100,0,0,0
H2IA03093,"HANUSA, MARY ANN",IA,3,Republican,44718,58901,103619,0,0,0
H2IA03101,"HASSO, NICOLE",IA,3,Republican,134670,36193,170863,0,0,0
H2IA03119,"NUNN, ZACH",IA,3,Republican,213779,68125,281905,0,0,0
H2ID01184,"LENNEY, BRIAN",ID,1,Republican,0,5991,5991,0,0,0
H2IL01042,"RUSH, BOBBY LEE",IL,1,Democrat,180119,97499,165998,0,0,0
H2IL01208,"COLE, JAHMAL",IL,1,Democrat,10622,69815,80438,0,0,0
H2IL01216,"TAYLOR, KIRBY JEROME BIRGANS- MR.",IL,1,Democrat,379,12280,12659,0,0,0
H2IL01224,"THOMPSON, MICHAEL ANTHONY",IL,1,Democrat,7260,6941,15812,0,0,0
H2IL01232,"BUTLER, CHRISTOPHER",IL,1,Democrat,17763,33519,51281,0,0,0
H2IL02172,"KELLY, ROBIN",IL,2,Democrat,1312496,350287,648370,79,0,0
H2IL03147,"CRUZ, ROBERT 'ROB'",IL,6,Republican,19114,56433,75547,0,0,0
H2IL05191,"BOWMAN, RALEIGH",IL,5,Democrat,856,5063,5307,0,0,0
H2IL05209,"HUYNH, KHAI-HOAN DAC",IL,5,Democrat,4279,58144,62423,0,0,0
H2IL06082,"BURAU, JUSTIN",IL,3,Republican,1559,6576,8135,0,0,0
H2IL06090,"CONFORTI, NIKI",IL,6,Republican,7395,28647,36042,0,0,0
H2IL08146,"AHMED, JUNAID",IL,8,Democrat,321837,95582,417419,0,0,0
H2IL08153,"FAHEEM, MOHAMMED",IL,8,Democrat,4506,2896,7402,0,0,0
H2IL10068,"SCHNEIDER, BRADLEY SCOTT",IL,10,Democrat,2520392,704155,1350784,0,0,0
H2IL13120,"DAVIS, RODNEY L",IL,15,Republican,1051174,488932,1399670,65,0,0
H2IL13146,"PALMER, DAVID",IL,13,Democrat,41848,66379,108227,0,0,0
H2IL13153,"BUDZINSKI, NIKKI",IL,13,Democrat,394066,60239,454305,0,0,0
H2IL16065,"WILLIAMS, MARSHA VIRIGINIA",IL,17,Democrat,7631,25453,32988,0,0,0
H2IL16081,"LOMBARDI, JACK MR II",IL,14,Republican,12730,50072,62802,0,0,0
H2IL16107,"LAUF, CATALINA",IL,11,Republican,216805,592848,809653,0,0,0
H2IL16123,"REBRESH, MICHAEL STEPHAN MR",IL,16,Republican,188,10777,12550,0,0,0
H2IL17071,"BUSTOS, CHERI",IL,17,Democrat,998365,291313,371054,67,0,0
H2IN01172,"GREEN, JENNIFER-RUTH",IN,1,Republican,60019,12241,72261,0,0,0
H2IN03186,"STEPHENS, JOHN MATTHEW MR.",IN,3,Democrat,5482,10420,15903,0,0,0
H2KS02143,"SCHMIDT, PATRICK",KS,2,Democrat,258450,78398,336848,0,0,0
H2KY02141,"HENNING, CHRISTOPHER LEE MR.",KY,2,Republican,6023,1296,7319,0,0,0
H2KY03172,"SCOTT, ATTICA WOODSON",KY,3,Democrat,11242,59590,70833,0,0,0
H2KY04121,"MASSIE, THOMAS H.",KY,4,Republican,207103,245270,332989,0,0,0
H2KY04196,"WIRTH, CLAIRE",KY,4,Republican,2393,76975,79367,0,0,0
H2KY05151,"VAN DAM, RICHARD JACOB DR.",KY,5,Republican,3455,11988,15443,0,0,0
H2KY06175,"PREECE, CHRISTOPHER",KY,6,Democrat,11884,4353,16236,0,0,0
H2LA02149,"CARTER, TROY A. SR.",LA,2,Democrat,71683,2181058,2252741,24100,2025489,0
H2LA03089,"GRANGER, DUSTIN",LA,3,Democrat,-36023,46560,38053,0,0,0
H2LA05126,"LETLOW, JULIA",LA,5,Republican,606138,1035614,1548382,66959,0,0
H2MA02085,"SOSSA-PAQUETTE, JEFF",MA,2,Republican,39495,36255,75750,0,0,0
H2MA09072,"LYNCH, STEPHEN",MA,8,Democrat,1183248,241309,211173,0,0,0
H2MA09221,"LITTLES, MARK",MA,9,Republican,223,58768,58491,0,0,0
H2MA09239,"BROWN, JESSE",MA,9,Republican,135146,178174,313319,0,0,0
H2MD01220,"MIZEUR, HEATHER RENAY",MD,1,Democrat,764680,291893,1056573,0,0,0
H2MD01238,"HARDEN, R. DAVID",MD,1,Democrat,111125,89242,200267,0,0,0
H2MD02160,"RUPPERSBERGER, C. A. DUTCH",MD,2,Democrat,1319835,245860,361482,0,0,0
H2MD02319,"OLIVER, BRITTANY T",MD,2,Democrat,23140,20823,43964,0,0,0
H2MD03184,"PITOCCO, ANTONIO",MD,3,Republican,930,7981,8911,0,0,0
H2MD04307,"WARNER, JEFF",MD,4,Republican,18706,2652,21358,0,0,0
H2MD05155,"HOYER, STENY",MD,5,Democrat,1085215,1227422,1433570,0,0,0
H2MD05528,"BYRD, COLIN",MD,5,Democrat,0,18442,18442,0,0,0
H2MD05536,"WILKES, MCKAYLA NICOLLETTE",MD,5,Democrat,33565,45703,79268,0,0,0
H2MD06260,"JENKINS, JONATHAN JENKINS",MD,6,Republican,7564,12171,19735,0,0,0
H2MD06310,"WALLACE, DAVID D II",MD,6,Republican,3688,21148,24836,0,0,0
H2MD08183,"ROCA, MARIELA",MD,8,Republican,12332,8248,20580,0,0,0
H2ME01131,"THELANDER, EDWIN F MR.",ME,1,Republican,9087,3480,12567,0,0,0
H2ME02188,"PERKINS, MICHAEL HONORABLE",ME,2,Republican,0,58710,61302,0,0,0
H2ME02196,"STEWART, HAROLD III",ME,2,Republican,0,8752,8752,0,0,0
H2MI01142,"LORINSER, ROBERT JAMES",MI,1,Democrat,38864,1946,40810,0,0,0
H2MI03163,"JOHNSON, AUDRA",MI,3,Republican,47365,6046,41275,0,0,0
H2MI03171,"LEMONS-JOHNSON, AUDRA MRS.",MI,3,Republican,47365,6046,41275,0,0,0
H2MI05119,"KILDEE, DANIEL T DANIEL T.",MI,5,Democrat,1429101,211974,859353,0,0,0
H2MI06117,"CARRA, STEPHEN",MI,6,Republican,134399,89709,224107,0,9624,0
H2MI06125,"ROCHA, JON",MI,6,Republican,0,11374,11374,0,0,0
H2MI07115,"TONON, ADRIAN LINO",MI,7,Democrat,53672,9033,62705,0,0,0
H2MI08154,"JAYE, BRIAN STEVEN",MI,9,Democrat,11281,15302,26348,0,0,0
H2MI11232,"DENOTTER, MATTHEW",MI,11,Republican,103027,1224,104251,0,0,0
H2MI11240,"ESSHAKI, ERIC",MI,10,Republican,412411,10896,423307,0,0,0
H2MI14111,"LAWRENCE, BRENDA LULENAR",MI,14,Democrat,977307,159185,245306,10164,0,0
H2MN05166,"DAVIS, CICELY",MN,5,Republican,45463,278238,323701,0,0,0
H2MN07105,"OPPEGAARD-PELTIER, ERNEST JOSEPH MR II",MN,7,Other,4398,3902,8180,0,0,0
H2MN07113,"JOHNSON, TRAVIS E",MN,7,Libertarian,2918,13588,16135,0,0,0
H2MN07121,"LINDQUIST, MARK J.",MN,7,Other,16212,47968,64179,0,0,0
H2MN07139,"OLSON, REED JERROLD",MN,7,Other,32318,2809,35127,0,0,0
H2MO02102,"WAGNER, ANN L.",MO,2,Republican,1352212,719026,1957794,0,0,0
H2MO02193,"SAMUELS, E. BENJAMIN",MO,2,Democrat,552466,84255,636721,0,0,0
H2MO02201,"GUNBY, PATRICIA WASHBURN",MO,2,Democrat,81330,48756,130087,0,0,0
H2MO04132,"EMERY, EDGAR GLENN HARVEY",MO,4,Republican,0,133720,133720,0,0,0
H2MO04140,"BURKS, TAYLOR",MO,4,Republican,168808,17406,186214,0,0,0
H2MO04157,"WALSH, SARA",MO,4,Republican,24144,24916,49061,0,0,0
H2MO04165,"JOHNSON, RYAN",MO,4,Republican,0,43055,43055,0,0,0
H2MO04173,"BRUCE, KALENA",MO,4,Republican,160559,20152,180710,0,0,0
H2MO07127,"ALEXANDER, SAM DR",MO,7,Republican,120147,18333,138480,0,0,0
H2MO07135,"MOON, MIKE",MO,7,Republican,96865,12782,109647,0,0,0
H2MO07143,"BURLISON, ERIC",MO,7,Republican,143863,3674,147537,102613,0,0
H2MO08083,"DENNISON, JEREMY TODD",MO,8,Republican,262,9508,9770,0,0,0
H2MS03136,"YOUNG, SHUWASKI",MS,3,Democrat,7192,20532,27724,0,0,0
H2MS04258,"EZELL, WALTER MICHAEL",MS,4,Republican,151824,21333,173157,0,0,0
H2MS04266,"BROOKS, RAYMOND N",MS,4,Republican,10900,8032,18932,0,0,0
H2MS04274,"WAGNER, CLAY",MS,4,Republican,212214,110,212324,0,0,0
H2MT01094,"BALLARD, JACK",MT,0,Democrat,19436,3104,22400,0,0,0
H2MT02050,"ZINKE, RYAN",MT,0,Republican,405264,388992,794256,0,0,0
H2MT02076,"BISHOP, LAURIE",MT,0,Democrat,0,147935,147935,0,0,0
H2MT02084,"OLSZEWSKI, AL",MT,0,Republican,224052,76586,300638,0,0,0
H2MT02092,"TRANEL, MONICA",MT,0,Democrat,150134,94145,244279,0,0,0
H2MT02100,"NEUMANN, CORA",MT,0,Democrat,475977,87189,469223,0,0,0
H2NC02238,"SMITH, ERICA DANETTE",NC,2,Democrat,65379,392723,438779,0,0,0
H2NC02261,"STRICKLAND, BILLY JOEL II",NC,2,Republican,250394,2301,252695,0,0,0
H2NC04101,"BORGHESE, RENE",NC,4,Republican,8203,27639,35843,0,0,0
H2NC04119,"KINSEY, CRAIG ROBERT",NC,4,Republican,19727,12145,31773,0,0,0
H2NC05157,"HINES, ROBERT NICHOLAS",NC,7,Republican,371081,305585,676666,0,0,0
H2NC05165,"ACKERMAN, MICHAEL STEPHAN",NC,5,Republican,743,16862,17605,0,0,0
H2NC07096,"ROUZER, DAVID",NC,3,Republican,1356911,419835,348246,0,0,0
H2NC07104,"MILLER, STEPHEN",NC,3,Democrat,162682,14824,177506,0,0,0
H2NC07138,"LEE, DENTON",NC,7,Democrat,-465,3700,6835,0,0,0
H2NC07146,"MINNICOZZI, JASON",NC,3,Democrat,42470,35586,78056,0,0,0
H2NC07161,"CASTELLI, ROBERT CHRISTIAN",NC,7,Republican,145127,895,146022,0,0,0
H2NC08185,"HUDSON, RICHARD L. JR.",NC,10,Republican,975024,356461,1100567,0,0,0
H2NC08227,"EVANS, CHARLES",NC,4,Democrat,22802,35694,58496,0,0,0
H2NC08235,"VILLAVERDE, CHRISTINE",NC,4,Republican,25096,4,25100,0,0,0
H2NC09175,"MAMMADOV, RAM (RAMIN)",NC,9,Democrat,7353,7087,14440,0,0,0
H2NC09183,"GRAHAM, CHARLES",NC,9,Democrat,3102,31578,34680,0,0,0
H2NC10116,"PARRA, MADELINE",NC,12,Democrat,53584,4675,58259,0,0,0
H2NC11148,"REMILLARD, JOSHUA",NC,13,Democrat,49315,153967,203282,0,0,0
H2NC11155,"BEACH-FERRARA, JASMINE",NC,14,Democrat,346830,586285,933115,0,0,0
H2NC11171,"DEAN, KATIE",NC,14,Democrat,21650,21662,43312,0,0,0
H2NC11189,"CAREY, JAN",NC,14,Democrat,3891,30807,34698,0,0,0
H2NC11205,"GASH, ERIC",NC,14,Democrat,100397,129766,230162,0,0,0
H2NC11221,"O CONNELL, BRUCE",NC,11,Republican,244673,17706,262379,0,0,0
H2NC11239,"BATCHELOR, JAMES ERIC",NC,11,Republican,0,44390,44390,0,0,0
H2NC11247,"HONEYCUTT, RODNEY HOMER",NC,14,Republican,8547,3883,11930,0,0,0
H2NC12203,"LAWSIN, ROGELIO L",NC,12,Republican,0,8900,8900,0,0,0
H2NC12211,"RIOS, FRANCISCO",NC,12,Republican,-40,31365,31325,0,0,0
H2NC12229,"LEE, TYLER",NC,12,Republican,14682,22202,36884,0,0,0
H2NC13151,"BREWSTER, BILLY JOE",NC,13,Republican,110,23167,23277,0,0,0
H2NC14019,"NICKEL, WILEY",NC,6,Democrat,192142,64551,201822,0,0,0
H2NC14027,"CLICK, NATHAN",NC,6,Democrat,8244,5720,13964,0,0,0
H2NE02124,"SHELTON, ALISHA",NE,2,Democrat,69781,46175,100171,0,0,0
H2NE02132,"VARGAS, ANTHONY 'TONY'",NE,2,Democrat,284242,122462,406704,0,0,0
H2NH00025,"BURNS, ROBERT ANDREW MR.",NH,2,Republican,50610,5680,56290,0,0,0
H2NH01254,"ACCIARD, JULIAN MARC",NH,1,Republican,301,10299,10600,0,0,0
H2NH01262,"BAXTER, TIM",NH,1,Republican,241317,50010,291327,0,0,0
H2NH01270,"LEAVITT, KAROLINE",NH,1,Republican,262982,70133,333115,0,0,0
H2NH01288,"HUFF BROWN, GAIL",NH,1,Republican,216227,4593,220820,0,0,0
H2NJ02193,"ALEXANDER, TIMOTHY C",NJ,2,Democrat,53550,122898,176449,0,0,0
H2NJ02201,"TAVAREZ, HECTOR MR",NJ,2,Democrat,7058,21935,28944,0,0,0
H2NJ02219,"RUSH, CAROLYN",NJ,2,Democrat,14381,180,15265,0,0,0
H2NJ04181,"BLASI, MICHAEL",NJ,4,Republican,7229,14821,21950,0,0,0
H2NJ04199,"BURG, DAVID LOREN",NJ,4,Republican,26287,2989,29276,0,0,0
H2NJ05303,"D'AGOSTINO, NICHOLAS A. MR.",NJ,5,Republican,4932,8709,12641,0,0,0
H2NJ07192,"MEHTA, RIK",NJ,6,Republican,78045,33044,110536,0,0,0
H2NJ10154,"PAYNE, DONALD M. JR",NJ,10,Democrat,238094,144620,201442,0,0,0
H2NJ10204,"OAKLEY, IMANI RAINE",NJ,10,Democrat,62709,77215,139924,0,0,0
H2NJ11137,"BROTSCHOL, HILLERY",NJ,11,Republican,9740,13509,22905,0,0,0
H2NJ11145,"KOVIC, ROBERT D.",NJ,11,Republican,15425,23390,38815,0,0,0
H2NJ11160,"TOOMEY, THOMAS AUGUSTINE MR.",NJ,6,Republican,9719,45071,54790,0,0,0
H2NJ11178,"SELEN, TAYFUN",NJ,11,Republican,130442,10562,141004,0,0,0
H2NJ12127,"MAYFIELD, DARIUS",NJ,12,Republican,21820,93594,115414,0,0,0
H2NM01144,"STANSBURY, MELANIE",NM,1,Democrat,229655,2067902,2246434,101392,97643,102968
H2NM02191,"VASQUEZ, GABRIEL",NM,2,Democrat,60901,9282,70182,0,0,0
H2NV01264,"VILELA, AMY",NV,1,Democrat,47181,137603,184784,0,0,0
H2NV02395,"AMODEI, MARK EUGENE",NV,2,Republican,367996,244369,288049,668961,0,0
H2NV03153,"ROBERTSON, MARK",NV,1,Republican,156515,100102,256616,0,0,0
H2NV03161,"BECKER, APRIL",NV,3,Republican,285919,359493,645412,0,0,0
H2NV03187,"MALGERI, NOAH",NV,3,Republican,76683,76745,153428,0,0,0
H2NV03195,"KOVACS, JOHN",NV,3,Republican,6676,114385,121061,0,0,0
H2NV04011,"HORSFORD, STEVEN ALEXZANDER",NV,4,Democrat,1466305,424958,1395346,97,0,0
H2NV04094,"SERRANO, CAROLINA",NV,1,Republican,39243,40802,80045,0,0,0
H2NY00010,"VELAZQUEZ, NYDIA M.",NY,7,Democrat,326624,177287,193529,0,0,0
H2NY01109,"ATKINSON, JOHN ROGERS IV",NY,1,Democrat,-1069,5772,6996,0,0,0
H2NY01117,"HAHN, KARA",NY,1,Democrat,312337,140103,452440,0,0,0
H2NY01141,"ANTONUCCI, NICHOLAS",NY,1,Democrat,7100,855,7955,0,0,0
H2NY01158,"CORNICELLI, ROBERT M CPT",NY,1,Republican,79426,38415,117841,0,0,0
H2NY02115,"HUQ, MD MUZIBUL DR MD",NY,2,Democrat,7907,1548,7720,0,0,0
H2NY03139,"SURDI, KEVIN",NY,3,Republican,2801,18865,21666,0,0,0
H2NY06116,"MENG, GRACE",NY,6,Democrat,754423,201777,560680,0,0,0
H2NY10092,"JEFFRIES, HAKEEM",NY,8,Democrat,2788491,1580830,2224039,0,0,0
H2NY10126,"SHETH, ASHMI",NY,10,Democrat,45761,154637,200398,0,0,0
H2NY10142,"ROBINSON, BRIAN JEFFREY",NY,10,Democrat,140322,9200,149522,0,0,0
H2NY11124,"RAMOS DEBARROS, BRITTANY",NY,11,Democrat,107812,242494,350305,0,0,0
H2NY12197,"ABDELHAMID, RANA",NY,12,Democrat,375664,248314,623978,0,0,0
H2NY12205,"CONTRERAS, MAYA",NY,12,Democrat,8319,61361,69681,0,0,0
H2NY13096,"ESPAILLAT, ADRIANO",NY,13,Democrat,430931,165584,494065,0,0,0
H2NY14037,"MALONEY, CAROLYN B.",NY,12,Democrat,916079,564011,1363674,0,0,0
H2NY14094,"CUELLAR, DESI",NY,14,Republican,-7512,53027,45515,0,0,0
H2NY14128,"FORTE, TINA",NY,14,Republican,9231,146268,155500,0,0,0
H2NY18087,"SCHMITT, COLIN J",NY,18,Republican,234752,197657,432409,0,0,0
H2NY19127,"MOLINARO, MARCUS J.",NY,19,Republican,347988,15170,363158,0,0,0
H2NY20117,"CHAIRES, JUSTIN RAPHAEL MR",NY,20,Democrat,4848,6617,11465,0,0,0
H2NY21123,"KOONS, LONNY",NY,21,Republican,1406,5875,7281,0,0,0
H2NY21149,"PUTORTI, MATTHEW",NY,21,Democrat,183723,167876,351600,0,0,0
H2NY21156,"FARRELL, BRIDIE",NY,21,Democrat,67501,92013,159514,0,0,0
H2NY21164,"CASTELLI, MATT",NY,21,Democrat,246191,11264,257455,0,0,0
H2NY22139,"MALONEY, SEAN PATRICK",NY,18,Democrat,1682971,865858,1688828,0,0,0
H2NY22188,"RIDLEY, MIKAYLA",NY,22,Democrat,2079,6575,8655,0,0,0
H2NY23137,"SEMPOLINSKI, JOSEPH",NY,23,Republican,87166,20131,107297,0,0,0
