candidate_id,state_abbreviation,congressional_district,candidate_party,disbursement,ind_support,ind_oppose,party_expenditures
H0AL01055,CARL, JERRY LEE, JR,AL,1,Republican,1685856,144203,2318326,0
H0GA12059,JOHNSON, ELIZABETH (LIZ),GA,12,Democrat,19500,0,0,0
H0GA12067,STEINER, DAN,GA,12,Democrat,15460,0,0,0
H0GA13115,OWENS, MICHAEL DR,GA,13,Democrat,15500,0,0,0
H0GA13123,PETERS, JANNQUELL,GA,13,Democrat,17086,0,0,0
H0GA13131,HITES, BECKY E,GA,13,Republican,25138,0,0,0
H0GA13149,GONZALES, CAESAR,GA,13,Republican,10255,0,0,0
H0GA14030,FULLER, CLAYTON,GA,14,Republican,345014,106000,0,0
H0GA14048,COWAN, JOHN DR.,GA,14,Republican,965968,0,65307,0
H0GA14071,COOKE, KEVIN,GA,14,Republican,122821,0,0,0
H0GA14089,BARGE, JOHN D,GA,14,Republican,180344,201372,0,0
H0GA14097,VAN AUSDAL, KEVIN,GA,14,Democrat,12687,0,0,0
H0GA14105,HEMBREE, BILL,GA,14,Republican,256408,0,0,0
H0GA14113,LAUGHRIDGE, MATTHEW,GA,14,Republican,346005,30320,0,0
H0GA14121,GUNTHER, ANDREAS (ANDY),GA,14,Republican,12988,0,0,0
H0GU01027,CASTRO, WILLIAM MENDIOLA,GU,0,Republican,20824,0,0,0
H0GU01035,UNDERWOOD, ROBERT ANACLETUS,GU,0,Democrat,42123,0,0,0
H0HI02155,KAHELE, KAIALI'I,HI,2,Democrat,634289,212768,0,0
H0HI02213,AKANA, JOSEPH S,HI,2,Republican,21364,0,0,0
H0HI02254,NAGAMINE, ROBERT K,HI,2,Republican,9062,0,0,0
H0IA01174,ARENHOLZ, ASHLEY HINSON,IA,1,Republican,1128816,151764,220200,0
H0IA01182,HANSEN, THOMAS,IA,1,Republican,3453,0,0,0
H0IA02156,HART, RITA,IA,2,Democrat,476076,0,0,67
H0IA02164,SCHILLING, ROBERT TODD,IA,2,Republican,111862,12500,0,0
H0IA02180,MILLER-MEEKS, MARIANNETTE JANE,IA,2,Republican,210159,2,234600,0
H0IA02206,EVERLY, STEVEN R,IA,2,Republican,1685,0,0,0
H0IA03204,SCHAFER, WILLIAM,IA,3,Republican,16852,0,0,0
H0IA04129,RICHARDS, BRET A DR.,IA,4,Republican,294185,0,0,0
H0IA04137,TAYLOR, JEREMY,IA,4,Republican,162082,0,0,0
H0IA04145,FEENSTRA, RANDALL,IA,4,Republican,975275,1701215,0,0
H0IA04152,REEDER, STEVEN,IA,4,Republican,97482,0,0,0
H0ID01303,JONES, NICHOLAS,ID,1,Republican,52511,0,0,0
H0ID01311,SOTO, RUDY,ID,1,Democrat,84449,0,0,0
H0IL01178,EMMONS, ROBERT ALEX JR.,IL,1,Democrat,107279,10,0,0
H0IL01186,GAD, SARAH,IL,1,Democrat,77339,0,0,0
H0IL03091,MATTHEW, ABRAHAM THOMAS,IL,3,Democrat,66048,0,0,0
H0IL03109,DARWISH, RUSH MR,IL,3,Democrat,926031,0,0,0
H0IL03117,FRICILONE, MIKE,IL,3,Republican,42224,0,0,0
H0IL05096,QUIGLEY, MIKE,IL,5,Democrat,628463,0,0,0
H0IL05351,BURNS, BRIAN,IL,5,Democrat,3073,0,0,0
H0IL06052,SANGUINETTI, EVELYN,IL,6,Republican,151074,0,0,0
H0IL06060,IVES, JEANNE,IL,6,Republican,1327257,179340,0,0
H0IL06078,KINZLER, GORDON J,IL,6,Republican,241914,0,0,0
H0IL07159,JENNINGS, TRACY,IL,7,Other,22120,0,0,0
H0IL07167,COLLINS, KINA ISIS,IL,7,Democrat,72682,0,0,0
H0IL07175,SCHANBACHER, KRISTINE,IL,7,Democrat,502546,11872,0,0
H0IL08033,MARSHALL, ROBERT,IL,6,Democrat,21815,0,0,0
H0IL08140,HUSSAIN, INAM DR,IL,8,Democrat,55481,0,0,0
H0IL09098,TARNASIEWICZ-HELDUT, ANDREW,IL,9,Democrat,26324,0,0,0
H0IL10351,MUKHERJEE, VALERIE RAMIREZ,IL,10,Republican,61681,0,0,0
H0IL10377,BROAD, ADAM,IL,10,Democrat,5449,0,0,0
H0IL11052,KINZINGER, ADAM,IL,16,Republican,997876,9100,0,0
H0IL11102,VENTURA, RACHEL F,IL,11,Democrat,79366,0,0,0
H0IL11110,LAIB, RICK,IL,11,Republican,7844,0,0,0
H0IL11128,BANSAL, KRISHNA K,IL,11,Republican,226580,0,0,0
H0IL12092,FUNK, JOEL DAVID,IL,12,Democrat,75265,0,0,0
H0IL12100,LENZI, RAYMOND CARL DR.,IL,12,Democrat,72474,0,0,0
H0IL13066,SMITH, STEFANIE,IL,13,Democrat,8782,0,0,0
H0IL14148,QUIGLEY, MATTHEW MARK MR.,IL,14,Republican,12253,0,0,0
H0IL14155,MALOUF, DANIEL,IL,14,Republican,1956,0,0,0
H0IL14163,GRADEL, TED,IL,14,Republican,1121372,0,4981,0
H0IL14189,REZIN, SUE,IL,14,Republican,770340,0,93963,0
H0IL14197,LAUF, CATALINA,IL,14,Republican,366325,16076,85800,0
H0IL14213,EVANS, JERRY,IL,14,Republican,74078,0,0,0
H0IL15129,MILLER, MARY,IL,15,Republican,373523,1069849,0,0
H0IL15145,WOLFF, KERRY ALLEN,IL,15,Republican,11384,0,0,0
H0IL15186,DUNCAN, DARREN,IL,15,Republican,311017,0,0,0
H0IL15194,WEAVER, ERIKA C,IL,15,Democrat,3176,0,0,0
H0IL15202,ELLINGTON, CHARLES RICHARD DR. JR.,IL,15,Republican,16585,0,0,0
H0IL15210,MORTON, CRAIG,IL,15,Democrat,6464,0,0,0
H0IL16184,BRZOZOWSKI, DANI,IL,16,Democrat,66343,0,0,0
H0IL17083,KING, ESTHER JOY,IL,17,Republican,616014,0,0,0
H0IN01135,MCDERMOTT, THOMAS M JR,IN,1,Democrat,633868,833591,130954,0
H0IN01143,HARPER, JAMES,IN,1,Democrat,235014,0,0,0
H0IN01150,MRVAN, FRANK J.,IN,1,Democrat,290950,191037,110000,0
H0IN01168,REARDON, MARA,IN,1,Democrat,381261,483636,0,0
H0IN01184,HAAKE, SABRINA,IN,1,Democrat,293108,0,0,0
H0IN01200,BOROM, MELISSA,IN,1,Democrat,68137,0,0,0
H0IN01218,SCAIFE, DELANO MICHAEL,IN,1,Republican,5430,0,0,0
H0IN01242,HANDLEY, MONT ANDREW,IN,1,Republican,29566,0,0,0
H0IN01267,COSTELLO, SCOTT L MR,IN,1,Democrat,7220,0,0,0
H0IN02190,WALORSKI SWIHART, JACKIE,IN,2,Republican,814885,364,0,0
H0IN02232,MARKS, ELLEN L.,IN,2,Democrat,443962,0,0,0
H0IN03222,MAGIERA, CHRIS,IN,3,Republican,336523,0,0,0
H0IN03230,COLDIRON, CHIP WINTER MR.,IN,3,Democrat,4274,0,0,0
H0IN05201,BECKWITH, MICAH,IN,5,Republican,136895,87400,0,0
H0IN05219,HALE, CHRISTINA,IN,5,Democrat,749349,0,225443,112
H0IN05227,JACOBS, ANDREW JAMES JR.,IN,5,Democrat,4950,0,0,0
H0IN05235,BRAUN, STEVEN J,IN,5,Republican,46600,0,0,0
H0IN05243,MITCHELL, KELLY,IN,5,Republican,352793,0,0,0
H0IN05250,DIETZEN, CHUCK DR.,IN,5,Republican,321750,0,0,0
H0IN05268,ABERNATHY, KENT,IN,5,Republican,138750,0,0,0
H0IN05276,HENDERSON, BETH ELAINE,IN,5,Republican,467397,0,115568,0
H0IN05284,BALES, ANDREW PETER,IN,5,Republican,9091,0,0,0
H0IN05318,HOOK, MATTHEW CAROLL,IN,5,Republican,48426,0,0,0
H0IN05326,SPARTZ, VICTORIA,IN,5,Republican,1190945,50363,0,0
H0IN05334,BRIZZI, CARL JOSEPH,IN,5,Republican,197881,0,452379,0
H0IN07256,SMITH, SUSAN MARIE,IN,7,Republican,14855,0,0,0
H0IN08114,BUCSHON, LARRY D.,IN,8,Republican,815512,8020,0,0
H0IN08213,MARSILI, THOMASINA,IN,8,Democrat,21687,1962,0,0
H0IN09179,RUFF, ANDY,IN,9,Democrat,25782,0,0,0
H0IN09195,POWELL, MARK J. REV,IN,9,Democrat,6095,0,0,0
H0KS01123,MANN, TRACEY ROBERT,KS,1,Republican,443943,180088,207931,0
H0KS01172,BARNETT, KALI,KS,1,Democrat,294100,0,0,0
H0KS01198,CLIFFORD, BILL DR,KS,1,Republican,668019,462629,420944,0
H0KS01214,DAVIS, CHRISTY,KS,1,Democrat,75642,0,0,0
H0KS01222,WAYMASTER, TROY,KS,1,Republican,155671,0,0,0
H0KS02170,HODGSON, ABBIE,KS,2,Democrat,86549,0,0,0
H0KS02188,LATURNER, JAKE,KS,2,Republican,392351,30425,142600,0
H0KS02196,DE LA ISLA, MICHELLE,KS,2,Democrat,232486,0,0,67
H0KS02212,TAYLOR, DENNIS R MR.,KS,2,Republican,68695,0,0,0
H0KS03137,YODER, KEVIN,KS,3,Republican,73968,0,0,0
H0KS03228,WEIR, SARA HART,KS,3,Republican,419269,0,0,0
H0KS03236,ADKINS, AMANDA,KS,3,Republican,541021,426890,0,0
H0KS03244,FOSTER, ADRIENNE,KS,3,Republican,341213,0,0,0
H0KS03251,BEEHLER, MICHAEL E.,KS,3,Republican,72806,0,0,0
H0KY02095,PERRY, ROBERT LEE,KY,2,Libertarian,5024,0,0,0
H0KY03259,PALAZZO, RHONDA RAYE,KY,3,Republican,5250,0,0,0
H0KY03267,SERRANO, GERARDO,KY,3,Republican,52210,0,0,0
H0KY04117,OWENSBY, ALEXANDRA DR.,KY,4,Democrat,38778,0,0,0
H0KY04125,FABERT, SHANNON,KY,4,Democrat,30542,0,0,0
H0KY04133,MCMURTRY, TODD,KY,4,Republican,349669,0,395742,0
H0KY05015,ROGERS, HAROLD DALLAS,KY,5,Republican,683517,0,750,0
H0KY06104,BARR, GARLAND ANDY,KY,6,Republican,907815,9200,750,0
H0KY06179,HICKS, JOSH,KY,6,Democrat,586761,538,0,112
H0LA01087,SCALISE, STEVE MR,LA,1,Republican,4e7,737,750,0
H0LA05070,CHRISTOPHE, SANDRA M.S. MRS.,LA,5,Democrat,23515,0,0,0
H0LA05104,ROBINSON, RANDALL SCOTT,LA,5,Republican,104769,0,0,0
H0LA05112,HARRIS, JOHN LANCE,LA,5,Republican,1877,0,0,0
H0LA05120,LETLOW, LUKE JOSHUA,LA,5,Republican,75546,0,0,0
H0LA06052,WILLIAMS, DARTANYON A,LA,6,Democrat,10160,0,0,0
H0MA01073,CAIN, JOHN,MA,1,Republican,10867,0,0,0
H0MA01081,MORSE, ALEX,MA,1,Democrat,1071229,455794,1293646,0
H0MA04143,LECKEY, IHSSANE,MA,4,Democrat,1039483,0,0,0
H0MA04150,GOLDBERG, DEBORAH,MA,4,Democrat,24000,0,0,0
H0MA04168,GROSSMAN, REBECCA WALKER,MA,4,Democrat,1034785,8298,0,0
H0MA04176,KHAZEI, ALAN,MA,4,Democrat,1293700,411280,209526,0
H0MA04184,MERMELL, JESSE,MA,4,Democrat,837420,103669,0,0
H0MA04192,AUCHINCLOSS, JAKE,MA,4,Democrat,1387772,525121,349669,0
H0MA04200,CAVELL, DAVID F,MA,4,Democrat,331999,0,0,0
H0MA04218,SIGEL, BEN,MA,4,Democrat,282059,0,0,0
H0MA04226,SHACK, THOMAS G III,MA,4,Democrat,12500,0,0,0
H0MA04234,MATTHEW, NICK,MA,4,Democrat,3095,0,0,0
H0MA04242,ZANNETOS, CHRISTOPHER,MA,4,Democrat,482741,0,0,0
H0MA04259,HALL, JULIE,MA,4,Republican,22603,0,0,0
H0MA04267,LINOS, NATALIA,MA,4,Democrat,205007,0,0,0
H0MA05132,COLARUSSO, CAROLINE,MA,5,Republican,15635,0,0,0
H0MA06098,BELSITO, JAMIE MARIE ZAHLAWAY,MA,6,Democrat,56126,0,0,0
H0MA06106,MULCAHY, D.NATHANIEL,MA,6,Democrat,1649,0,0,0
H0MA06114,PETERSON, LISA,MA,6,Democrat,37152,0,0,0
H0MA06130,MCQUILKEN, ANGUS,MA,6,Democrat,77253,0,0,0
H0MA06148,MORAN, JOHN PAUL,MA,6,Republican,146952,0,0,0
H0MA07054,CAMPBELL, RAYLA,MA,7,Republican,12337,0,0,0
H0MA08037,DAR, MOHAMMAD,MA,8,Democrat,222330,0,0,0
H0MA08045,GOLDSTEIN, ROBBIE,MA,8,Democrat,317596,30826,0,0
H0MA09068,SYLVIA, MARK,MA,9,Democrat,30107,0,0,0
H0MA10082,KEATING, WILLIAM RICHARD,MA,9,Democrat,447187,10,0,0
H0MD01216,DELGADO, JORGE,MD,1,Republican,93724,0,0,0
H0MD02214,FAZENBAKER, TIMOTHY,MD,2,Republican,24606,0,0,0
H0MD02222,MORRIS, GENEVIEVE,MD,2,Republican,39646,0,0,0
H0MD02230,SALLING, JOHNNY RAY MR.,MD,2,Republican,25644,0,0,0
H0MD02248,SIMPSON, JIM,MD,2,Republican,59488,0,0,0
H0MD03212,BROWN, CAROLE DOMINGUIN,MD,3,Democrat,36316,0,0,0
H0MD04145,BRYANT, SHELIA,MD,4,Democrat,49332,0,0,0
H0MD05183,WILKES, MCKAYLA,MD,5,Democrat,432018,0,0,0
H0MD05191,URBINA, BRIANA,MD,5,Democrat,13913,0,0,0
H0MD05217,HAVIS, LEE,MD,5,Republican,10494,0,0,0
H0MD05225,PALOMBI, CHRISTOPHER,MD,5,Republican,5530,0,0,0
H0MD05258,SAYERS, DOUGLAS MILLARD,MD,5,Republican,5538,0,0,0
H0MD06231,PARROTT, NEIL CONRAD MR.,MD,6,Republican,117816,0,0,0
H0MD06264,BERO, MAXWELL A,MD,6,Democrat,3079,0,0,0
H0MD07106,RABB, SAAFIR,MD,7,Democrat,251239,0,0,0
H0MD07122,CUMMINGS, MAYA ROCKEYMOORE,MD,7,Democrat,614749,0,0,0
H0MD07130,BRANCH, TALMADGE,MD,7,Democrat,14008,0,0,0
H0MD07148,CARTER, JILL P,MD,7,Democrat,13671,0,0,0
H0MD07155,MATORY, LIZ,MD,7,Republican,2665,0,0,0
H0MD07163,HIGGINBOTHAM, F MICHAEL,MD,7,Democrat,1115146,0,0,0
H0MD07171,HILL, TERRI LYNN,MD,7,Democrat,94054,0,0,0
H0MD07197,KLACIK, KIMBERLY,MD,7,Republican,237984,0,0,0
H0MD07205,JALISI, JAY,MD,7,Democrat,61687,0,0,0
H0MD07213,GRANT, LESLIE E.,MD,7,Democrat,18642,0,0,0
H0MD07247,SPIKES, HARRY,MD,7,Democrat,22321,0,0,0
H0MD07387,IVEY, AMBER,MD,7,Other,28579,0,0,0
H0MD08203,COLL, GREGORY THOMAS,MD,8,Republican,6127,0,0,0
H0ME01119,ALLEN, JAY THOMAS,ME,1,Republican,36876,0,0,0
H0ME02067,BRAKEY, ERIC,ME,2,Republican,683228,1388900,405988,0
H0ME02075,BENNETT, ADRIENNE,ME,2,Republican,163480,0,141638,0
H0ME02083,CRAFTS, DALE,ME,2,Republican,360065,0,0,0
H0MI01203,RUZZICONI, RYAN,MI,1,Democrat,53950,0,0,0
H0MI01211,FERGUSON, DANA,MI,1,Democrat,85600,0,0,0
H0MI01229,O'DELL, LINDA,MI,1,Democrat,172542,0,0,0
H0MI02094,HUIZENGA, WILLIAM P,MI,2,Republican,1215085,21,0,0
H0MI02201,BERGHOEF, BRYAN,MI,2,Democrat,231021,0,0,0
H0MI03126,AMASH, JUSTIN,MI,3,Independent,630999,15,0,0
H0MI03233,RAFI, EMILY E,MI,3,Republican,26586,0,0,0
H0MI03241,BOOTH, DOUGLAS JAMES,MI,3,Democrat,15370,0,0,0
H0MI03266,NORTON, THOMAS JOHN,MI,3,Republican,32462,11,0,0
H0MI03274,LOWER, JAMES (JIM) AARON,MI,3,Republican,257831,0,0,0
H0MI03282,COLVIN, NICK,MI,3,Democrat,383354,0,0,0
H0MI03290,AFENDOULIS, LYNN,MI,3,Republican,771587,19559,14891,0
H0MI03308,MEIJER, PETER MR.,MI,3,Republican,1214518,90255,75000,0
H0MI03316,SCHOLTEN, HILLARY,MI,3,Democrat,525688,0,0,0
H0MI03324,LANGLOIS, JOEL JOHN,MI,3,Republican,462789,0,0,0
H0MI03340,WILLIS, ANDREW JACKSON,MI,3,Republican,571,0,0,0
H0MI04108,FEIG, ANTHONY,MI,4,Democrat,29238,0,0,0
H0MI05121,LACKIE, EARL PATRICK MR.,MI,5,Republican,31303,8650,0,0
H0MI05162,KELLY, TIMOTHY P,MI,5,Republican,16303,21,0,0
H0MI06152,HOADLEY, JON,MI,6,Democrat,1198342,10,57805,112
H0MI06186,RICHARDSON, JENNIFER,MI,6,Democrat,69847,0,0,0
H0MI07135,SMITH, CHRISTOPHER BARTHOLOMEW,MI,7,Democrat,31062,0,0,0
H0MI07150,DRISKELL, GRETCHEN,MI,7,Democrat,463932,0,0,0
H0MI08133,DETMER, MIKE,MI,8,Republican,27048,9,0,0
H0MI08141,JUNGE, PAUL,MI,8,Republican,357516,9,0,0
H0MI08158,LYKE, KRISTINA,MI,8,Republican,20995,9,0,0
H0MI08166,HOOVER, ALAN THOMAS,MI,8,Republican,71192,25054,0,0
H0MI10253,MIKULA, BRANDON JOSEPH,MI,10,Republican,24628,0,0,0
H0MI10279,SLOCUM, DOUG,MI,10,Republican,361502,33011,0,0
H0MI10287,MCCLAIN, LISA,MI,10,Republican,1620208,169450,1602202,0
H0MI10295,HERNANDEZ, SHANE,MI,10,Republican,405789,1790234,750482,0
H0MI10303,SINGH, BISHAM DR.,MI,10,Republican,4704,0,0,0
H0MI11111,WILLIAMS, WHITTNEY,MI,11,Republican,111765,0,0,0
H0MI11129,ESSHAKI, ERIC,MI,11,Republican,203456,0,0,0
H0MI11145,GRECO, CARMELITA,MI,11,Republican,392029,0,0,0
H0MI12168,RAJPUT, SOLOMON,MI,12,Democrat,73780,0,0,0
H0MI13463,LEMMO, ALFRED C MR.,MI,13,Republican,577247,0,0,0
H0MI13471,DUDENHOEFER, DAVID ANTHONY,MI,13,Republican,258251,0,0,0
H0MI14230,GROSSBARD, GAVRIEL,MI,9,Republican,21467,14,0,0
H0MI14255,PATRICK, ROBERT VANCE,MI,14,Republican,19017,0,0,0
H0MN01045,HAGEDORN, JAMES,MN,1,Republican,709859,0,0,0
H0MN01102,KAEHLER, RALPH,MN,1,Democrat,47740,0,0,0
H0MN02118,OLSON, RICHARD THOMAS,MN,2,Republican,130285,0,0,0
H0MN02134,KISTNER, TYLER,MN,2,Republican,597215,0,8,0
H0MN02142,BARR, REGINA,MN,2,Republican,60761,0,0,0
H0MN02159,CASHIN, ERIKA MARIE,MN,2,Republican,66147,0,0,0
H0MN03124,QUALLS, KENDALL,MN,3,Republican,337542,0,16,0
H0MN04049,MCCOLLUM, BETTY,MN,4,Other,680911,0,0,0
H0MN04171,SANDBECK, DAVID ANDREW,MN,4,Other,15300,0,0,0
H0MN04189,EKBOM, TRAVIS JAMES,MN,4,Republican,1447,0,0,0
H0MN04197,LO, SIA,MN,4,Republican,59603,0,0,0
H0MN05160,STELLA, DANIELLE,MN,5,Republican,133314,0,0,0
H0MN05178,JOHNSON, LACY,MN,5,Republican,3397673,0,0,0
H0MN05186,KELLEY, CHRIS MR.,MN,5,Other,250483,0,0,0
H0MN05210,MELTON-MEAUX, ANTONE,MN,5,Other,3598155,0,0,0
H0MN05228,MASON, JOHN,MN,5,Other,10280,0,0,0
H0MN05251,AL-AQIDI, DALIA,MN,5,Republican,181515,0,0,0
H0MN06150,ZAHRADKA, TAWNJA,MN,6,Other,25398,0,0,0
H0MN07083,NOVAK, JOEL ALLEN,MN,7,Republican,9317,0,0,0
H0MN07091,FISCHBACH, MICHELLE,MN,7,Republican,673702,70142,0,0
H0MN07109,COLLIS, NOEL,MN,7,Republican,502665,0,0,0
H0MN08156,NYSTROM, QUINN REABE,MN,8,Other,340658,0,0,67
H0MO01066,CLAY, WILLIAM LACY JR,MO,1,Democrat,621714,21259,90000,0
H0MO02254,SCHUPP, JILL DARLYNE,MO,2,Democrat,526794,10,0,90
H0MO03203,OGLESBY, DENNIS,MO,3,Democrat,14360,0,0,0
H0MO03237,WILKINSON, BRANDON,MO,3,Republican,7301,0,0,0
H0MO04086,HARTZLER, VICKY,MO,4,Republican,786628,352,0,0
H0MO04219,NEAL, GIST,MO,4,Republican,2804,0,0,0
H0MO04227,ARVIDSON, ERICH,MO,4,Democrat,1954,0,0,0
H0MO04235,SIMMONS, LINDSEY NICOLE,MO,4,Democrat,154341,0,0,0
H0MO05182,SALAZAR, MAITE GABRIELLE,MO,5,Democrat,25030,0,0,0
H0MO05208,DERKS, RYAN,MO,5,Republican,15410,0,0,0
H0MO05216,BARHAM, JERRY,MO,5,Republican,25287,0,0,0
H0MO06073,GRAVES, SAMUEL B. JR.,MO,6,Republican,1744109,0,0,0
H0MO06180,ABUNDIS, VICTOR,MO,6,Democrat,2860,0,0,0
H0MO06198,FARRIS, RAMONA,MO,6,Democrat,10209,0,0,0
H0MO07113,LONG, BILLY MR.,MO,7,Republican,1558404,0,0,0
H0MS01118,ELIASON, ANTONIA,MS,1,Democrat,1611,0,0,0
H0MS03072,TULP, AUSTIN JAMES,MS,3,Republican,23161,0,0,0
H0MS04120,PALAZZO, STEVEN MCCARTY,MS,4,Republican,662592,0,0,0
H0MS04153,HICKMAN, SAMUEL JAMES,MS,4,Republican,2378,0,0,0
H0MS04161,CARL, BOYANTON,MS,4,Republican,188350,0,0,0
H0MS04187,DEMING, ROBERT L III,MS,4,Republican,110856,0,0,0
H0MT00090,WINTER, THOMAS,MT,0,Democrat,376418,75902,0,0
H0MT00108,DOOLING, JOE,MT,0,Republican,125890,0,0,0
H0MT00116,RAINS, MATTHEW,MT,0,Democrat,40600,0,0,0
H0MT01080,JOHNSON, TIMOTHY ALAN,MT,0,Republican,5051,0,0,0
H0MT01098,LAMM, DEBRA,MT,0,Republican,53705,0,0,0
H0NC02109,BUTLER, JASON DR.,NC,2,Democrat,45115,0,0,0
H0NC02117,JOHNSON-HOSTLER, MONIKA,NC,2,Democrat,176603,0,0,0
H0NC02125,ROSS, DEBORAH,NC,2,Democrat,871525,0,0,0
H0NC02133,TERRELL, ANDREW STEVEN,NC,2,Democrat,36580,0,0,0
H0NC02158,SWAIN, ALAN D,NC,2,Republican,55443,0,0,0
H0NC03149,SMITH, SANDY,NC,1,Republican,440328,100,0,0
H0NC03172,MURPHY, GREGORY FRANCIS DR,NC,3,Republican,1336697,112393,1464599,9506
H0NC03297,OUTLAW, DANA EDWARDS,NC,3,Democrat,42320,0,0,0
H0NC04170,LOCKWOOD, DANIEL ULYSSES,NC,4,Democrat,5618,0,0,0
H0NC04204,SARKAR, DEBESH,NC,4,Republican,24292,0,0,0
H0NC05169,SUPIN, JEANNE,NC,5,Democrat,18638,0,0,0
H0NC06225,FOXX, RHONDA,NC,6,Democrat,177702,0,0,0
H0NC06233,MONTGOMERY, DERWIN LAMAR,NC,6,Democrat,2000,0,0,0
H0NC06241,HAYWOOD, JOSEPH LEE,NC,6,Republican,7575,0,0,0
H0NC07124,D'ABROSCA, PETER,NC,7,Republican,10338,0,0,0
H0NC08254,TIMMONS-GOODSON, PATRICIA,NC,8,Democrat,461030,0,0,112
H0NC09187,BISHOP, JAMES DANIEL,NC,9,Republican,3185654,2344217,2831215,91900
H0NC09278,BROOKS, CLAYTON W III,NC,9,Democrat,25353,0,0,0
H0NC09286,WALLACE, CYNTHIA,NC,9,Democrat,83532,300,0,45
H0NC09294,SOUTHERLAND, HARRY,NC,9,Democrat,19096,0,0,0
H0NC10169,PATTERSON, VANCE MARTIN,NC,11,Republican,38882,0,0,0
H0NC11159,O'SHEA, MICHAEL,NC,11,Democrat,18205,0,0,0
H0NC11175,DAVIS, MORRIS D. COL.,NC,11,Democrat,228858,10,0,0
H0NC11183,DAVIS, JAMES (JIM) WAYLAND DDS, MS,NC,11,Republican,157208,228366,0,0
H0NC11191,BENNETT, LYNDA,NC,11,Republican,481125,2208070,159667,0
H0NC11209,ARCHERD, CHARLES WALLACE,NC,11,Republican,995347,0,0,0
H0NC11225,KING, JOSEPH WAYNE MR. II,NC,11,Republican,60163,0,0,0
H0NC11233,CAWTHORN, DAVID MADISON,NC,11,Republican,648563,1300914,771199,0
H0NC11241,OSBORNE, JOSEPH DARREN,NC,11,Republican,143930,0,0,0
H0NC11258,DRISCOLL, DAN,NC,11,Republican,222356,1029160,0,0
H0NC12124,BREWSTER, BILLY JOEL,NC,12,Republican,16285,0,0,0
H0ND01042,RAKNERUD, ZACHARY,ND,0,Democrat,7684,0,0,0
H0NE01112,RAMSEY, BARBARA,NE,1,Democrat,1364,0,0,0
H0NE01120,BOLZ, KATE,NE,1,Democrat,371044,10,0,0
H0NE02169,ASHFORD, ANN,NE,2,Democrat,557145,0,0,112
H0NE02177,FREEMAN, MORGANN,NE,2,Democrat,6188,0,0,0
H0NE02185,HARRISON, GLADYS LUCRETIA,NE,2,Democrat,33528,0,0,0
H0NH01282,MOWERS, MATT,NH,1,Republican,131280,29611,0,0
H0NH01290,MAYBERRY, MATT,NH,1,Republican,78040,0,0,0
H0NH02181,KUSTER, ANN MCLANE,NH,2,Democrat,1014326,7750,0,0
H0NH02272,CLEMMER, ELI DANTZLER,NH,2,Republican,11752,0,0,0
H0NJ02148,PATTERSON, ROBERT,NJ,2,Republican,128435,0,0,0
H0NJ02155,RICHTER, DAVID,NJ,3,Republican,704451,0,512200,0
H0NJ02163,BENNETT, ASHLEY,NJ,2,Democrat,9004,0,0,0
H0NJ02171,KENNEDY, AMY,NJ,2,Democrat,1413528,117150,94881,90
H0NJ02197,HARRISON, BRIGID CALLAHAN,NJ,2,Democrat,508385,640000,150000,67
H0NJ02205,FRANCIS, JOHN HULL MR III,NJ,2,Democrat,12374,0,0,0
H0NJ03203,NOVAK, JOHN J,NJ,3,Republican,53600,0,0,0
H0NJ03211,GIBBS, KATE,NJ,3,Republican,254198,136500,0,0
H0NJ04128,APPLEFIELD, DAVID,NJ,4,Democrat,472083,0,0,0
H0NJ04136,KASZUBA, TIFFANY LYNN,NJ,4,Democrat,21525,0,0,0
H0NJ04144,CONFORTI, CHRISTINE MARIE,NJ,4,Democrat,22393,0,0,0
H0NJ04151,SCHMID, STEPHANIE,NJ,4,Democrat,367853,0,0,0
H0NJ04177,KEADY, JAMES,NJ,4,Democrat,11762,0,0,0
H0NJ05166,BALDINI, JAMES,NJ,5,Republican,11185,0,0,0
H0NJ05174,PALLOTTA, FRANK,NJ,5,Republican,625913,8900,0,0
H0NJ05190,GHASSALI, MIKE,NJ,5,Republican,916524,0,0,0
H0NJ05208,KREIBICH, ARATI,NJ,5,Democrat,586018,215258,0,0
H0NJ05216,DIRISIO, DANA,NJ,5,Republican,5208,0,0,0
H0NJ05224,CASTILLO, HECTOR L DR,NJ,5,Republican,267277,0,0,0
H0NJ06206,CIRINCIONE, RUSSELL,NJ,6,Democrat,43002,0,0,0
H0NJ06214,HSU, JOHN,NJ,6,Democrat,1500,0,0,0
H0NJ06248,AL-KHATAHTBEH, AMANI,NJ,6,Democrat,17772,0,0,0
H0NJ07253,PHILLIPS, TOM,NJ,7,Republican,11205,0,0,0
H0NJ07261,KEAN, THOMAS H. JR.,NJ,7,Republican,898077,52000,0,0
H0NJ07279,BECCHI, ROSEMARY,NJ,11,Republican,587403,0,0,0
H0NJ08129,OSEGUERA, HECTOR OMAR JR.,NJ,8,Democrat,50961,0,0,0
H0NJ08145,SHEEHAN, WILL,NJ,8,Democrat,0,0,0,0
H0NJ09176,SPEZAKIS, ZINOVIA,NJ,9,Democrat,257020,0,0,0
H0NJ09184,BASARAN, ALPASLAN,NJ,9,Democrat,74173,0,0,0
H0NJ09192,WALSH, TIMOTHY,NJ,9,Republican,0,0,0,0
H0NJ10190,FLORA, JOHN J,NJ,10,Democrat,10967,0,0,0
